id,new,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
31,0,0,0,1,http://datacloak.17u.cn,datacloak.17u.cn,1,datacloak.17u.cn.tcylgslb.com,119.18.193.157,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='datacloak.17u.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000002076993F748>, 'Connection to datacloak.17u.cn timed out. (connect timeout=3.05)'))""),)",,,119.18.192.0/20,AS23724,IDC China Telecommunications Corporation,中国北京北京市,电信,IP138Query
32,0,0,0,1,https://datacloak.17u.cn,datacloak.17u.cn,1,datacloak.17u.cn.tcylgslb.com,119.18.193.157,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='datacloak.17u.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000020769944588>, 'Connection to datacloak.17u.cn timed out. (connect timeout=3.05)'))""),)",,,119.18.192.0/20,AS23724,IDC China Telecommunications Corporation,中国北京北京市,电信,IP138Query
33,0,1,1,1,http://dm.17u.cn,dm.17u.cn,1,dm.17u.cn,61.147.84.44,1,0,80,403,Forbidden,403 Forbidden,nginx,61.147.84.0/24,AS137697,CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhouJiangsu Province P.R.China.,中国江苏省扬州市,电信,ThreatMinerQuery
34,0,1,1,1,https://dm.17u.cn,dm.17u.cn,1,dm.17u.cn,61.147.84.44,1,1,443,200,OK,,nginx,61.147.84.0/24,AS137697,CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhouJiangsu Province P.R.China.,中国江苏省扬州市,电信,ThreatMinerQuery
35,0,1,1,1,https://dm1.17u.cn,dm1.17u.cn,1,dm1.17u.cn,61.147.84.44,1,1,443,200,OK,,nginx,61.147.84.0/24,AS137697,CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhouJiangsu Province P.R.China.,中国江苏省扬州市,电信,ThreatMinerQuery
36,0,1,1,1,http://dm1.17u.cn,dm1.17u.cn,1,dm1.17u.cn,61.147.84.44,1,0,80,403,Forbidden,403 Forbidden,nginx,61.147.84.0/24,AS137697,CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhouJiangsu Province P.R.China.,中国江苏省扬州市,电信,ThreatMinerQuery
37,0,1,1,1,http://ebk.17u.cn,ebk.17u.cn,1,cd.node.tcylgslb.com,140.143.84.81,1,1,80,200,OK,Welcome to OpenResty!,openresty,140.143.84.0/22,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国四川省成都市,电信,IP138Query
38,0,1,1,1,https://ebk.17u.cn,ebk.17u.cn,1,cd.node.tcylgslb.com,140.143.84.81,1,1,443,200,OK,Welcome to OpenResty!,openresty,140.143.84.0/22,AS45090,Shenzhen Tencent Computer Systems Company Limited,中国四川省成都市,电信,IP138Query
39,0,1,1,1,https://ebk.qa.17u.cn,ebk.qa.17u.cn,2,ebk.qa.17u.cn,58.211.111.21,1,1,443,403,Forbidden,403 Forbidden,openresty/1.11.2.5,58.211.96.0/19,AS4134,China Telecom,中国江苏省苏州市,电信,HackerTargetQuery
40,0,1,1,1,http://ebk.qa.17u.cn,ebk.qa.17u.cn,2,ebk.qa.17u.cn,58.211.111.21,1,1,80,403,Forbidden,403 Forbidden,openresty/1.11.2.5,58.211.96.0/19,AS4134,China Telecom,中国江苏省苏州市,电信,HackerTargetQuery
41,0,1,1,1,http://ebk.t.17u.cn,ebk.t.17u.cn,2,ebk.t.17u.cn,58.211.111.21,1,1,80,403,Forbidden,403 Forbidden,openresty/1.11.2.5,58.211.96.0/19,AS4134,China Telecom,中国江苏省苏州市,电信,IP138Query
42,0,1,1,1,https://ebk.t.17u.cn,ebk.t.17u.cn,2,ebk.t.17u.cn,58.211.111.21,1,1,443,403,Forbidden,403 Forbidden,openresty/1.11.2.5,58.211.96.0/19,AS4134,China Telecom,中国江苏省苏州市,电信,IP138Query
43,0,1,1,1,https://ebkapi.17u.cn,ebkapi.17u.cn,1,tlb-xhy-01.vip.tcylgslb.com,61.177.22.232,1,1,443,200,OK,Welcome to OpenResty!,openresty,61.177.22.0/24,AS23650,AS Number for CHINANET jiangsu province backbone,中国江苏省苏州市,电信,IP138Query
44,0,1,1,1,http://ebkapi.17u.cn,ebkapi.17u.cn,1,tlb-xhy-01.vip.tcylgslb.com,61.177.22.232,1,1,80,200,OK,Welcome to OpenResty!,openresty,61.177.22.0/24,AS23650,AS Number for CHINANET jiangsu province backbone,中国江苏省苏州市,电信,IP138Query
45,0,1,1,1,https://ebkapi.qa.17u.cn,ebkapi.qa.17u.cn,2,ebkapi.qa.17u.cn,58.211.111.21,1,1,443,200,OK,Welcome to OpenResty!,openresty/1.11.2.5,58.211.96.0/19,AS4134,China Telecom,中国江苏省苏州市,电信,HackerTargetQuery
46,0,1,1,1,http://ebkapi.qa.17u.cn,ebkapi.qa.17u.cn,2,ebkapi.qa.17u.cn,58.211.111.21,1,1,80,200,OK,Welcome to OpenResty!,openresty/1.11.2.5,58.211.96.0/19,AS4134,China Telecom,中国江苏省苏州市,电信,HackerTargetQuery
47,0,0,0,1,http://ebkwww.17u.cn,ebkwww.17u.cn,1,ebkwww.17u.cn.tcylgslb.com,115.29.196.133,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='ebkwww.17u.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000020767FFE288>, 'Connection to ebkwww.17u.cn timed out. (connect timeout=3.05)'))""),)",,,115.29.128.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国浙江省杭州市,阿里云,RapidDNSQuery
48,0,0,0,1,https://ebkwww.17u.cn,ebkwww.17u.cn,1,ebkwww.17u.cn.tcylgslb.com,115.29.196.133,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='ebkwww.17u.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x0000020769987748>, 'Connection to ebkwww.17u.cn timed out. (connect timeout=3.05)'))""),)",,,115.29.128.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国浙江省杭州市,阿里云,RapidDNSQuery
49,0,0,0,1,http://ebooking.17u.cn,ebooking.17u.cn,1,ebkwww.17u.cn.tcylgslb.com,115.29.196.133,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='ebooking.17u.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000020769AFA088>, 'Connection to ebooking.17u.cn timed out. (connect timeout=3.05)'))""),)",,,115.29.128.0/17,AS37963,Hangzhou Alibaba Advertising Co. Ltd.,中国浙江省杭州市,阿里云,SiteDossierQuery
